municipio;codEstacao;uf;nomeEstacao;latitude;longitude;datahora;valorMedida
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-08 21:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-08 22:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-08 23:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-09 00:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-09 00:50:00.0;0,20
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-09 01:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-09 01:40:00.0;0,20
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-09 02:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-09 02:50:00.0;0,20
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-09 03:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-09 04:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-09 04:30:00.0;0,20
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-09 05:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-09 06:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-09 06:50:00.0;0,20
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-09 07:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-09 08:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-09 09:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-09 10:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-09 11:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-09 12:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-09 13:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-09 14:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-09 15:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-09 16:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-09 17:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-09 18:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-09 19:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-09 20:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-09 21:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-09 22:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-09 23:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-10 00:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-10 01:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-10 02:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-10 03:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-10 04:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-10 05:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-10 06:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-10 07:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-10 08:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-10 09:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-10 10:00:00.0;0,20
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-10 10:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-10 11:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-10 12:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-10 13:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-10 14:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-10 15:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-10 16:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-10 17:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-10 18:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-10 19:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-10 20:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-10 21:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-10 22:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-10 23:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-11 00:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-11 01:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-11 02:10:00.0;0,20
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-11 03:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-11 04:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-11 05:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-11 06:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-11 07:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-11 08:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-11 09:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-11 10:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-11 11:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-11 12:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-11 13:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-11 14:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-11 15:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-11 16:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-11 17:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-11 18:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-11 19:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-11 20:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-11 21:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-11 22:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-11 23:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-12 00:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-12 01:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-12 02:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-12 03:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-12 04:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-12 05:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-12 06:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-12 07:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-12 08:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-12 09:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-12 10:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-12 11:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-12 11:30:00.0;0,20
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-12 12:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-12 13:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-12 14:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-12 15:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-12 16:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-12 17:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-12 18:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-12 19:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-12 20:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-12 21:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-12 22:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-12 23:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-13 00:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-13 01:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-13 02:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-13 03:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-13 04:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-13 05:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-13 06:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-13 07:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-13 08:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-13 09:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-13 10:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-13 11:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-13 12:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-13 13:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-13 14:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-13 15:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-13 16:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-13 17:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-13 18:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-13 19:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-13 20:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-13 21:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-13 22:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-13 23:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-14 00:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-14 01:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-14 02:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-14 03:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-14 04:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-14 05:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-14 06:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-14 07:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-14 08:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-14 09:00:00.0;0,20
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-14 09:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-14 10:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-14 11:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-14 12:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-14 13:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-14 14:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-14 15:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-14 16:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-14 17:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-14 18:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-14 19:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-14 20:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-14 21:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-14 22:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-14 23:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-15 00:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-15 01:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-15 02:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-15 03:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-15 04:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-15 05:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-15 06:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-15 07:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-15 08:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-15 09:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-15 10:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-15 11:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-15 12:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-15 13:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-15 14:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-15 15:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-15 16:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-15 17:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-15 18:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-15 19:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-15 20:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-15 21:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-15 22:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-15 23:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-16 00:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-16 01:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-16 02:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-16 03:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-16 04:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-16 05:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-16 06:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-16 07:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-16 08:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-16 09:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-16 10:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-16 11:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-16 12:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-16 13:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-16 14:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-16 15:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-16 16:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-16 17:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-16 18:10:00.0;0,00
SANTA BÁRBARA D'OESTE;354580328H;SP;Ribeirao dos Toledos;-22,756263;-47,408254;2025-10-16 19:10:00.0;0,00
