municipio;codEstacao;uf;nomeEstacao;latitude;longitude;offset;datahora;sensor;valorMedida
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-04 15:30:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-04 15:50:00.0;nível;0,47
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-04 16:00:00.0;nível;0,50
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-04 16:10:00.0;nível;10,31
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-04 16:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-04 16:30:00.0;nível;0,45
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-04 16:40:00.0;nível;0,61
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-04 16:50:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-04 17:00:00.0;nível;10,31
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-04 17:10:00.0;nível;0,46
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-04 17:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-04 17:30:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-04 18:00:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-04 18:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-04 18:20:00.0;nível;0,54
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-04 18:30:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-04 19:00:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-04 19:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-04 19:50:00.0;nível;0,49
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-04 20:00:00.0;nível;10,31
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-04 20:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-04 21:00:00.0;nível;10,30
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-04 21:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-04 22:00:00.0;nível;10,30
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-04 22:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-04 23:00:00.0;nível;10,31
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-04 23:10:00.0;nível;0,55
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-04 23:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-04 23:40:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 00:00:00.0;nível;0,53
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 00:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 01:00:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 01:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 02:00:00.0;nível;0,61
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 02:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 02:20:00.0;nível;0,47
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 03:00:00.0;nível;0,47
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 03:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 04:00:00.0;nível;0,47
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 04:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 05:00:00.0;nível;0,48
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 05:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 06:00:00.0;nível;0,47
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 06:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 07:00:00.0;nível;0,42
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 07:10:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 07:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 08:00:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 08:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 09:00:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 09:10:00.0;nível;0,46
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 09:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 10:00:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 10:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 10:20:00.0;nível;0,53
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 11:00:00.0;nível;0,53
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 11:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 12:00:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 12:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 12:20:00.0;nível;0,48
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 13:00:00.0;nível;9,85
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 13:10:00.0;nível;0,50
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 13:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 13:20:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 13:40:00.0;nível;0,46
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 14:00:00.0;nível;0,46
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 14:10:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 14:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 14:20:00.0;nível;0,48
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 14:30:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 15:00:00.0;nível;0,45
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 15:10:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 15:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 16:00:00.0;nível;0,48
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 16:10:00.0;nível;0,65
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 16:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 16:20:00.0;nível;0,76
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 16:30:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 17:00:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 17:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 17:50:00.0;nível;0,50
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 18:00:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 18:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 18:20:00.0;nível;3,05
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 18:30:00.0;nível;0,68
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 18:40:00.0;nível;1,31
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 18:50:00.0;nível;0,46
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 19:00:00.0;nível;1,31
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 19:10:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 19:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 19:20:00.0;nível;0,52
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 19:30:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 19:50:00.0;nível;0,50
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 20:00:00.0;nível;0,52
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 20:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 20:40:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 20:50:00.0;nível;0,42
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 21:00:00.0;nível;0,50
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 21:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 21:20:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 21:30:00.0;nível;0,43
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 21:40:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 22:00:00.0;nível;1,63
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 22:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 22:50:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 23:00:00.0;nível;1,62
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 23:10:00.0;nível;1,33
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 23:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-05 23:20:00.0;nível;0,50
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 00:00:00.0;nível;0,39
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 00:10:00.0;nível;1,62
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 00:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 00:40:00.0;nível;0,53
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 00:50:00.0;nível;0,41
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 01:00:00.0;nível;0,38
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 01:10:00.0;nível;0,51
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 01:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 02:00:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 02:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 03:00:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 03:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 04:00:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 04:10:00.0;nível;9,90
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 04:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 04:20:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 04:30:00.0;nível;3,33
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 04:40:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 05:00:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 05:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 05:20:00.0;nível;0,44
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 05:30:00.0;nível;1,28
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 06:00:00.0;nível;1,28
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 06:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 06:20:00.0;nível;5,06
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 06:30:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 07:00:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 07:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 07:50:00.0;nível;1,27
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 08:00:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 08:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 09:00:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 09:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 10:00:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 10:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 10:20:00.0;nível;6,34
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 10:30:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 10:50:00.0;nível;0,46
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 11:00:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 11:10:00.0;nível;6,36
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 11:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 11:20:00.0;nível;0,49
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 11:40:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 12:00:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 12:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 12:40:00.0;nível;1,29
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 12:50:00.0;nível;0,42
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 13:00:00.0;nível;1,30
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 13:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 13:30:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 13:40:00.0;nível;1,31
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 14:00:00.0;nível;1,30
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 14:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 14:20:00.0;nível;0,49
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 14:50:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 15:00:00.0;nível;0,50
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 15:10:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 15:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 15:20:00.0;nível;1,30
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 15:30:00.0;nível;0,46
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 16:00:00.0;nível;0,49
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 16:10:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 16:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 16:20:00.0;nível;0,43
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 17:00:00.0;nível;0,37
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 17:10:00.0;nível;0,49
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 17:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 18:00:00.0;nível;6,92
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 18:10:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 18:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 18:20:00.0;nível;0,47
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 18:50:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 19:00:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 19:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 19:20:00.0;nível;0,42
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 19:30:00.0;nível;2,41
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 19:40:00.0;nível;0,47
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 20:00:00.0;nível;0,48
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 20:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 21:00:00.0;nível;0,47
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 21:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 22:00:00.0;nível;0,46
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 22:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 23:00:00.0;nível;0,43
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-06 23:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-07 00:00:00.0;nível;0,47
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-07 00:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-07 00:30:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-07 01:00:00.0;nível;0,46
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-07 01:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-07 01:30:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-07 01:40:00.0;nível;0,48
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-07 02:00:00.0;nível;0,48
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-07 02:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-07 03:00:00.0;nível;0,45
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-07 03:10:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-07 03:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-07 03:50:00.0;nível;0,48
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-07 04:00:00.0;nível;0,47
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-07 04:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-07 05:00:00.0;nível;0,39
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-07 05:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-07 05:30:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-07 06:00:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-07 06:10:00.0;nível;0,46
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-07 06:10:00.0;chuva;0,00
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-07 06:20:00.0;nível;10,32
CAIEIRAS;350900703H;SP;Rio Juqueri;-23,3638;-46,7516;10,68;2025-11-07 06:40:00.0;nível;0,46
